iso_utc,vin_v,vign_v,vign_pct_of_vin,v12_v,v5stb_v,curr_a,bp_mode,status1_faults,reason
2026-07-07T05:26:46Z,120.59,120.82,100.2,11.86,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:27:16Z,120.59,120.82,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:27:47Z,120.59,120.82,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:28:17Z,120.59,120.82,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:28:48Z,120.59,120.82,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:29:18Z,120.59,120.82,100.2,11.83,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:29:48Z,120.55,120.82,100.2,11.83,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:30:19Z,120.59,120.82,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:30:49Z,120.59,120.82,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:31:19Z,120.55,120.78,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:31:50Z,120.50,120.73,100.2,11.85,4.88,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T05:32:20Z,120.46,120.69,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:32:51Z,120.55,120.78,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T05:33:21Z,120.50,120.73,100.2,11.83,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T05:33:51Z,120.46,120.69,100.2,11.83,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T05:34:22Z,120.50,120.73,100.2,11.83,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T05:34:52Z,120.50,120.73,100.2,11.85,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T05:35:22Z,120.50,120.73,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T05:35:53Z,120.50,120.73,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:36:23Z,120.46,120.69,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:36:54Z,120.41,120.69,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:37:24Z,120.41,120.64,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:37:54Z,120.46,120.69,100.2,11.83,4.88,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:38:25Z,120.46,120.64,100.1,11.86,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:38:55Z,120.46,120.69,100.2,11.83,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:39:25Z,120.46,120.69,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:39:56Z,120.46,120.69,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:40:26Z,120.46,120.69,100.2,11.83,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:40:57Z,120.55,120.78,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:41:27Z,120.46,120.69,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:41:57Z,120.50,120.73,100.2,11.86,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:42:28Z,120.50,120.73,100.2,11.83,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:42:58Z,120.46,120.69,100.2,11.83,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:43:28Z,120.50,120.73,100.2,11.86,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:43:59Z,120.41,120.69,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:44:29Z,120.46,120.69,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:45:00Z,120.46,120.64,100.1,11.85,4.88,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:45:30Z,120.36,120.59,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T05:46:00Z,120.41,120.69,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:46:31Z,120.46,120.69,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:47:01Z,120.41,120.64,100.2,11.84,4.88,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:47:31Z,120.41,120.64,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:48:02Z,120.46,120.69,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:48:32Z,120.46,120.69,100.2,11.84,4.88,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:49:03Z,120.46,120.69,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:49:33Z,120.46,120.69,100.2,11.86,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:50:03Z,120.46,120.69,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:50:34Z,120.46,120.73,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:51:04Z,120.46,120.73,100.2,11.83,4.88,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:51:34Z,120.46,120.69,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:52:05Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:52:35Z,120.41,120.64,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:53:06Z,120.46,120.73,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:53:36Z,120.46,120.69,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:54:06Z,120.46,120.69,100.2,11.86,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:54:37Z,120.46,120.69,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:55:07Z,120.41,120.69,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:55:38Z,120.46,120.64,100.1,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:56:08Z,120.41,120.64,100.2,11.84,4.88,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:56:38Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:57:09Z,120.41,120.69,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:57:39Z,120.36,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:58:09Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:58:40Z,120.41,120.69,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:59:10Z,120.41,120.64,100.2,11.84,4.88,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T05:59:40Z,120.46,120.69,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:00:11Z,120.41,120.64,100.2,11.84,4.88,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:00:41Z,120.46,120.69,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:01:12Z,120.41,120.64,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:01:42Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:02:12Z,120.46,120.69,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:02:43Z,120.46,120.69,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:03:13Z,120.46,120.73,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:03:44Z,120.46,120.69,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:04:02Z,116.27,116.46,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,delta
2026-07-07T06:04:05Z,120.32,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,delta
2026-07-07T06:04:35Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:05:06Z,120.41,120.64,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:05:36Z,120.41,120.64,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:06:06Z,120.46,120.73,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:06:37Z,120.41,120.64,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:07:07Z,120.36,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:07:37Z,120.41,120.69,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:08:08Z,120.41,120.64,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:08:38Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:09:08Z,120.41,120.64,100.2,11.86,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:09:39Z,120.41,120.64,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:10:09Z,120.41,120.64,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:10:40Z,120.41,120.64,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:11:10Z,120.36,120.59,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:11:40Z,120.36,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:12:11Z,120.32,120.55,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:12:41Z,120.32,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:13:11Z,120.41,120.64,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:13:42Z,120.36,120.64,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:14:12Z,120.36,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:14:42Z,120.32,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:15:13Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:15:43Z,120.36,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:16:14Z,120.36,120.59,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:16:44Z,120.41,120.64,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:17:14Z,120.36,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:17:45Z,120.32,120.59,100.2,11.84,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:18:15Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:18:45Z,120.36,120.59,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:19:16Z,120.41,120.64,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:19:46Z,120.32,120.55,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:20:17Z,120.36,120.59,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:20:47Z,120.32,120.59,100.2,11.82,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:21:17Z,120.32,120.59,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:21:48Z,120.32,120.55,100.2,11.83,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:22:18Z,120.32,120.55,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:22:48Z,120.32,120.55,100.2,11.85,4.89,0.00,25.5,31.0,IGN_mode,0x00,hb
2026-07-07T06:23:19Z,120.32,120.59,100.2,11.83,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:23:49Z,120.32,120.55,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:24:19Z,120.32,120.55,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:24:50Z,120.27,120.55,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:25:20Z,120.27,120.55,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:25:51Z,120.32,120.55,100.2,11.84,4.88,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:26:21Z,120.27,120.55,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:26:51Z,120.27,120.50,100.2,11.83,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:27:22Z,120.27,120.50,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:27:52Z,120.32,120.55,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:28:22Z,120.32,120.55,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:28:53Z,120.27,120.55,100.2,11.84,4.88,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:29:23Z,120.27,120.50,100.2,11.86,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:29:54Z,120.27,120.55,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:30:24Z,120.23,120.46,100.2,11.85,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:30:54Z,120.27,120.55,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:31:25Z,120.27,120.50,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:31:55Z,120.27,120.55,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:32:25Z,120.27,120.55,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:32:56Z,120.27,120.55,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:33:26Z,120.32,120.55,100.2,11.85,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:33:56Z,120.27,120.55,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:34:27Z,120.32,120.55,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:34:57Z,120.27,120.50,100.2,11.84,4.89,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:35:28Z,120.23,120.50,100.2,11.84,4.88,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:35:58Z,120.27,120.50,100.2,11.84,4.88,0.00,26.0,31.0,IGN_mode,0x00,hb
2026-07-07T06:36:28Z,120.23,120.46,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:36:59Z,120.23,120.46,100.2,11.85,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:37:29Z,120.23,120.46,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:37:59Z,120.18,120.46,100.2,11.83,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:38:30Z,120.18,120.46,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:39:00Z,120.18,120.46,100.2,11.85,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:39:31Z,120.23,120.46,100.2,11.85,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:40:01Z,120.18,120.46,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:40:31Z,120.23,120.46,100.2,11.82,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:41:02Z,120.27,120.50,100.2,11.85,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:41:32Z,120.18,120.46,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:42:02Z,120.18,120.41,100.2,11.86,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:42:33Z,120.27,120.50,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:43:03Z,120.13,120.46,100.3,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:43:34Z,120.23,120.46,100.2,11.85,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:44:04Z,120.23,120.46,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:44:34Z,120.23,120.46,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:45:05Z,120.23,120.46,100.2,11.84,4.89,0.00,26.0,31.5,IGN_mode,0x00,hb
2026-07-07T06:45:35Z,120.23,120.46,100.2,11.84,4.88,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:46:05Z,120.18,120.41,100.2,11.83,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:46:36Z,120.23,120.46,100.2,11.83,4.88,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:47:06Z,120.23,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:47:37Z,120.23,120.46,100.2,11.84,4.88,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:48:07Z,120.23,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:48:37Z,120.18,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:49:08Z,120.18,120.41,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:49:38Z,120.23,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:50:08Z,120.23,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:50:39Z,120.23,120.46,100.2,11.83,4.88,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:51:09Z,120.23,120.46,100.2,11.83,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:51:39Z,120.23,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:52:10Z,120.23,120.46,100.2,11.85,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:52:40Z,120.18,120.41,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:53:10Z,120.18,120.41,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:53:41Z,120.18,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:54:11Z,120.23,120.46,100.2,11.83,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:54:42Z,120.18,120.41,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:55:12Z,120.23,120.46,100.2,11.85,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:55:42Z,120.23,120.46,100.2,11.83,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:56:13Z,120.18,120.41,100.2,11.86,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:56:43Z,120.18,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:57:13Z,120.23,120.46,100.2,11.85,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:57:44Z,120.18,120.46,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:58:14Z,120.18,120.41,100.2,11.84,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:58:45Z,120.18,120.41,100.2,11.83,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:59:15Z,120.09,120.36,100.2,11.86,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T06:59:45Z,120.13,120.41,100.2,11.83,4.89,0.00,26.5,31.5,IGN_mode,0x00,hb
2026-07-07T07:00:16Z,120.13,120.36,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:00:46Z,120.13,120.36,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:01:16Z,120.09,120.36,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:01:47Z,120.09,120.36,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:02:17Z,120.09,120.32,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:02:47Z,120.09,120.36,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:03:18Z,120.09,120.32,100.2,11.83,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:03:48Z,120.09,120.32,100.2,11.83,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:04:19Z,120.09,120.36,100.2,11.85,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:04:49Z,120.09,120.32,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:05:19Z,120.09,120.32,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:05:50Z,120.09,120.36,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:06:20Z,120.13,120.36,100.2,11.85,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:06:50Z,120.04,120.32,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:07:21Z,120.04,120.27,100.2,11.85,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:07:51Z,120.09,120.36,100.2,11.84,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:08:21Z,120.09,120.36,100.2,11.83,4.89,0.00,26.5,32.0,IGN_mode,0x00,hb
2026-07-07T07:08:52Z,120.13,120.41,100.2,11.82,4.88,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:09:22Z,120.09,120.36,100.2,11.85,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:09:53Z,120.09,120.32,100.2,11.84,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:10:23Z,120.09,120.32,100.2,11.84,4.88,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:10:53Z,120.09,120.32,100.2,11.84,4.88,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:11:24Z,120.09,120.32,100.2,11.84,4.88,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:11:54Z,120.09,120.32,100.2,11.86,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:12:24Z,120.00,120.27,100.2,11.85,4.88,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:12:55Z,120.04,120.27,100.2,11.84,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:13:25Z,120.09,120.27,100.1,11.84,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:13:56Z,119.95,120.32,100.3,11.85,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:14:26Z,120.09,120.32,100.2,11.83,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:14:56Z,120.09,120.32,100.2,11.83,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:15:27Z,120.09,120.32,100.2,11.82,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:15:57Z,120.04,120.27,100.2,11.85,4.90,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:16:27Z,120.09,120.36,100.2,11.83,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:16:58Z,120.13,120.36,100.2,11.83,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:17:28Z,120.09,120.32,100.2,11.83,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:17:59Z,120.04,120.27,100.2,11.84,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:18:29Z,120.09,120.32,100.2,11.83,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:18:59Z,120.09,120.36,100.2,11.85,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:19:30Z,120.09,120.32,100.2,11.85,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:20:00Z,120.09,120.32,100.2,11.85,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:20:30Z,120.13,120.36,100.2,11.86,4.89,0.00,27.0,32.0,IGN_mode,0x00,hb
2026-07-07T07:21:01Z,120.09,120.32,100.2,11.83,4.88,0.00,27.0,32.0,IGN_mode,0x00,hb
